,Row ID,Order ID,Order Date,Contact Name,Country,City,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Order Month,Order Month Name,Order Year
5576,5577,AMER-2022-136686,2022-12-13,Joe Hughes,United States,Newark,J.P. Morgan Chase & Co.,Finance,SMB,SaaS Connector Pack,383.64,6,0.0,122.7648,12,December,2022
5577,5578,AMER-2022-136686,2022-12-13,Joe Hughes,United States,Newark,J.P. Morgan Chase & Co.,Finance,SMB,OneView,56.52,3,0.0,15.8256,12,December,2022
5578,5579,AMER-2023-137498,2023-09-10,Jan White,United States,New York City,Lukoil,Energy,SMB,ChatBot Plugin,6.56,2,0.0,1.9024,9,September,2023
5579,5580,AMER-2023-137498,2023-09-10,Jan White,United States,New York City,Lukoil,Energy,SMB,FinanceHub,243.92,5,0.2,-15.245,9,September,2023
5580,5581,AMER-2023-137498,2023-09-10,Jan White,United States,New York City,Lukoil,Energy,SMB,Support,47.52,9,0.0,22.8096,9,September,2023
5581,5582,APJ-2023-163818,2023-10-05,Eric McLean,China,Shenzhen,Abbott Laboratories,Healthcare,Enterprise,SaaS Connector Pack,19.98,1,0.0,8.5914,10,October,2023
5582,5583,EMEA-2022-161158,2022-05-10,Eric McLean,United Kingdom,London,Abbott Laboratories,Healthcare,Enterprise,ChatBot Plugin,8.0,5,0.0,3.44,5,May,2022
5583,5584,AMER-2020-116673,2020-12-15,Nicola Pullman,United States,Seattle,ConocoPhillips,Energy,SMB,SaaS Connector Pack,6.16,2,0.0,1.9712,12,December,2020
5584,5585,EMEA-2023-105333,2023-12-01,Abigail Langdon,United Kingdom,London,Exxon Mobil,Energy,Enterprise,Marketing Suite - Gold,83.56,4,0.0,1.6712,12,December,2023
5585,5586,EMEA-2023-105333,2023-12-01,Abigail Langdon,United Kingdom,London,Exxon Mobil,Energy,Enterprise,Site Analytics,546.06,3,0.0,163.818,12,December,2023
5586,5587,EMEA-2023-105333,2023-12-01,Abigail Langdon,United Kingdom,London,Exxon Mobil,Energy,Enterprise,Marketing Suite - Gold,269.49,3,0.0,5.3898,12,December,2023
5587,5588,AMER-2021-149993,2021-03-19,William Robertson,United States,Roswell,General Electric,Finance,SMB,Storage,10.9,5,0.0,3.597,3,March,2021
5588,5589,EMEA-2020-168158,2020-07-19,Alan Berry,Netherlands,The Hague,Home Depot,Retail,Enterprise,ContactMatcher,6.096,2,0.2,2.2098,7,July,2020
5589,5590,AMER-2022-115224,2022-12-09,Andrew Wilkins,United States,Los Angeles,BNP Paribas,Finance,SMB,Marketing Suite - Gold,34.05,3,0.0,9.534,12,December,2022
5590,5591,AMER-2022-115224,2022-12-09,Andrew Wilkins,United States,Los Angeles,BNP Paribas,Finance,SMB,Marketing Suite - Gold,352.38,2,0.0,81.0474,12,December,2022
5591,5592,AMER-2020-164742,2020-10-13,Michael Forsyth,Argentina,Buenos Aires,Siemens,Manufacturing,Strategic,FinanceHub,245.98,2,0.0,27.0578,10,October,2020
5592,5593,AMER-2020-164742,2020-10-13,Michael Forsyth,Argentina,Buenos Aires,Siemens,Manufacturing,Strategic,ContactMatcher,18.94,1,0.0,9.47,10,October,2020
5593,5594,AMER-2023-108014,2023-11-20,Theresa Paige,Mexico,Tijuana,Panasonic,Tech,SMB,ContactMatcher,59.913,7,0.7,-45.9333,11,November,2023
5594,5595,APJ-2023-160325,2023-09-25,Dominic Bell,South Korea,Busan,Mitsubishi,Manufacturing,Strategic,Site Analytics,391.98,2,0.0,109.7544,9,September,2023
5595,5596,APJ-2023-160325,2023-09-25,Dominic Bell,South Korea,Busan,Mitsubishi,Manufacturing,Strategic,Site Analytics,437.85,3,0.0,131.355,9,September,2023
5596,5597,EMEA-2021-159779,2021-09-25,Victor Lewis,Greece,Athens,BNP Paribas,Finance,SMB,ContactMatcher,68.62,2,0.0,32.2514,9,September,2021
5597,5598,APJ-2023-151176,2023-02-14,Alexander Hill,China,Beijing,Philip Morris International,Consumer Products,SMB,Support,25.02,3,0.0,6.5052,2,February,2023
5598,5599,APJ-2023-151176,2023-02-14,Alexander Hill,China,Beijing,Philip Morris International,Consumer Products,SMB,ChatBot Plugin,10.71,3,0.0,2.7846,2,February,2023
5599,5600,AMER-2020-108903,2020-10-03,Colin Glover,Mexico,Mexico City,Verizon Communications,Communications,SMB,ChatBot Plugin,55.984,2,0.2,4.1988,10,October,2020
5600,5601,AMER-2020-108903,2020-10-03,Colin Glover,Mexico,Mexico City,Verizon Communications,Communications,SMB,SaaS Connector Pack - Gold,14.48,5,0.2,4.887,10,October,2020
5601,5602,AMER-2020-108903,2020-10-03,Colin Glover,Mexico,Mexico City,Verizon Communications,Communications,SMB,Data Smasher,142.488,3,0.2,-3.5622,10,October,2020
5602,5603,APJ-2022-117919,2022-08-28,Andrew Smith,Japan,Tokyo,Johnson & Johnson,Healthcare,Strategic,Marketing Suite - Gold,14.16,1,0.2,1.062,8,August,2022
5603,5604,APJ-2022-117919,2022-08-28,Andrew Smith,Japan,Tokyo,Johnson & Johnson,Healthcare,Strategic,Support,79.92,5,0.2,27.972,8,August,2022
5604,5605,EMEA-2021-142475,2021-12-03,Leah Murray,United Kingdom,London,Bosch,Tech,Strategic,ContactMatcher,590.352,6,0.2,206.6232,12,December,2021
5605,5606,EMEA-2022-134516,2022-09-21,Carol Berry,Sweden,Malmö,American Express,Finance,Strategic,SaaS Connector Pack,17.088,2,0.2,1.068,9,September,2022
5606,5607,EMEA-2022-134516,2022-09-21,Carol Berry,Sweden,Malmö,American Express,Finance,Strategic,FinanceHub,98.392,1,0.2,-11.0691,9,September,2022
5607,5608,EMEA-2023-105193,2023-03-26,Gordon Parr,United Kingdom,London,Aetna,Healthcare,SMB,ChatBot Plugin,11.05,5,0.0,2.9835,3,March,2023
5608,5609,AMER-2021-168634,2021-12-06,Brian Peters,United States,Los Angeles,China National Petroleum,Energy,SMB,OneView,7.78,2,0.0,2.0228,12,December,2021
5609,5610,EMEA-2023-117198,2023-09-01,Molly MacDonald,Czech Republic,Prague,Toyota Motor,Manufacturing,SMB,Data Smasher,659.9,2,0.0,217.767,9,September,2023
5610,5611,AMER-2021-145828,2021-10-05,Tracey Knox,Mexico,Guadalajara,Gazprom,Energy,SMB,Data Smasher,53.04,3,0.2,-4.641,10,October,2021
5611,5612,AMER-2023-121027,2023-08-19,Harry McGrath,Canada,Toronto,Valero Energy,Energy,Strategic,Data Smasher,843.9,2,0.0,371.316,8,August,2023
5612,5613,AMER-2023-121027,2023-08-19,Harry McGrath,Canada,Toronto,Valero Energy,Energy,Strategic,Data Smasher,1496.16,9,0.0,224.424,8,August,2023
5613,5614,EMEA-2022-147431,2022-02-02,Carolyn Parr,United Kingdom,London,Valero Energy,Energy,SMB,Marketing Suite - Gold,117.96,2,0.0,5.898,2,February,2022
5614,5615,EMEA-2022-158001,2022-08-24,Anna Reid,United Kingdom,London,China National Petroleum,Energy,Strategic,ChatBot Plugin,21.3,5,0.0,8.733,8,August,2022
5615,5616,EMEA-2022-158001,2022-08-24,Anna Reid,United Kingdom,London,China National Petroleum,Energy,Strategic,OneView,1040.8,5,0.0,281.016,8,August,2022
5616,5617,EMEA-2022-158001,2022-08-24,Anna Reid,United Kingdom,London,China National Petroleum,Energy,Strategic,ChatBot Plugin,29.34,6,0.0,7.9218,8,August,2022
5617,5618,EMEA-2023-125745,2023-07-01,Deirdre Bailey,South Africa,Cape Town,Phillips 66,Energy,Strategic,SaaS Connector Pack,19.52,2,0.2,5.368,7,July,2023
5618,5619,AMER-2021-101154,2021-09-18,Emily Campbell,United States,Seattle,Allianz,Finance,SMB,Marketing Suite - Gold,443.92,4,0.0,8.8784,9,September,2021
5619,5620,EMEA-2022-124163,2022-09-26,Kevin Mitchell,Italy,Palermo,Fannie Mae,Finance,Strategic,Data Smasher,499.95,5,0.0,174.9825,9,September,2022
5620,5621,EMEA-2022-124163,2022-09-26,Kevin Mitchell,Italy,Palermo,Fannie Mae,Finance,Strategic,ChatBot Plugin,3.04,1,0.0,1.0336,9,September,2022
5621,5622,EMEA-2022-124163,2022-09-26,Kevin Mitchell,Italy,Palermo,Fannie Mae,Finance,Strategic,FinanceHub,201.96,2,0.0,50.49,9,September,2022
5622,5623,EMEA-2022-124163,2022-09-26,Kevin Mitchell,Italy,Palermo,Fannie Mae,Finance,Strategic,SaaS Connector Pack,68.64,11,0.0,17.16,9,September,2022
5623,5624,AMER-2022-121748,2022-10-25,Evan Terry,United States,New York City,Tyson Foods,Consumer Products,Strategic,Data Smasher,100.0,4,0.0,21.0,10,October,2022
5624,5625,AMER-2022-121748,2022-10-25,Evan Terry,United States,New York City,Tyson Foods,Consumer Products,Strategic,Data Smasher,359.98,2,0.0,21.5988,10,October,2022
5625,5626,AMER-2020-126683,2020-09-29,Tracey Dickens,Canada,Toronto,Mitsubishi,Manufacturing,Enterprise,SaaS Connector Pack,6.16,2,0.0,2.9568,9,September,2020
5626,5627,AMER-2020-126683,2020-09-29,Tracey Dickens,Canada,Toronto,Mitsubishi,Manufacturing,Enterprise,ContactMatcher,2348.82,9,0.0,399.2994,9,September,2020
5627,5628,EMEA-2023-148810,2023-06-27,Carol James,Germany,Hamburg,AmerisourceBergen,Healthcare,Strategic,FinanceHub,13.872,6,0.2,4.6818,6,June,2023
5628,5629,EMEA-2023-148810,2023-06-27,Carol James,Germany,Hamburg,AmerisourceBergen,Healthcare,Strategic,FinanceHub,273.552,3,0.2,-13.6776,6,June,2023
5629,5630,EMEA-2022-146066,2022-08-22,Gavin Walsh,France,Paris,Philip Morris International,Consumer Products,Enterprise,ContactMatcher,815.292,9,0.4,-339.705,8,August,2022
5630,5631,EMEA-2020-127614,2020-02-12,Sean Rees,Spain,Valencia,Walgreens,Retail,SMB,Data Smasher,234.45,3,0.0,103.158,2,February,2020
5631,5632,EMEA-2020-127614,2020-02-12,Sean Rees,Spain,Valencia,Walgreens,Retail,SMB,ContactMatcher,1256.22,6,0.0,75.3732,2,February,2020
5632,5633,EMEA-2020-127614,2020-02-12,Sean Rees,Spain,Valencia,Walgreens,Retail,SMB,ContactMatcher,17.46,2,0.0,8.2062,2,February,2020
5633,5634,EMEA-2022-101742,2022-09-24,Cameron Oliver,United Kingdom,London,UnitedHealth Group,Healthcare,Enterprise,ContactMatcher,10.528,7,0.2,3.6848,9,September,2022
5634,5635,AMER-2021-134943,2021-12-05,Molly Watson,Brazil,Brasília,Philip Morris International,Consumer Products,Enterprise,ContactMatcher,152.8,5,0.0,76.4,12,December,2021
5635,5636,AMER-2023-123022,2023-09-04,Angela Churchill,United States,Cleveland,Valero Energy,Energy,Enterprise,ContactMatcher,82.56,5,0.2,28.896,9,September,2023
5636,5637,AMER-2023-123022,2023-09-04,Angela Churchill,United States,Cleveland,Valero Energy,Energy,Enterprise,Data Smasher,284.97,3,0.0,85.491,9,September,2023
5637,5638,AMER-2023-113208,2023-03-27,Jasmine McDonald,Brazil,São Paulo,Philip Morris International,Consumer Products,Strategic,SaaS Connector Pack,60.84,3,0.0,23.1192,3,March,2023
5638,5639,AMER-2020-154893,2020-12-21,Evan Paige,United States,Seattle,Honda Motor,Manufacturing,SMB,FinanceHub,1325.76,6,0.2,149.148,12,December,2020
5639,5640,AMER-2020-154893,2020-12-21,Evan Paige,United States,Seattle,Honda Motor,Manufacturing,SMB,FinanceHub,572.16,3,0.2,35.76,12,December,2020
5640,5641,AMER-2020-147900,2020-09-23,Jack Graham,Mexico,Guadalajara,Microsoft,Tech,Enterprise,Support,28.8,9,0.2,10.08,9,September,2020
5641,5642,EMEA-2023-106355,2023-04-03,Samantha Piper,Saudi Arabia,Jeddah,Fannie Mae,Finance,Enterprise,ChatBot Plugin,11.12,4,0.0,2.8912,4,April,2023
5642,5643,EMEA-2022-127985,2022-04-02,Christian Kerr,Finland,Helsinki,Volkswagen,Manufacturing,Enterprise,SaaS Connector Pack,7.04,4,0.0,3.0976,4,April,2022
5643,5644,EMEA-2021-166604,2021-05-15,Nicholas Paterson,Finland,Helsinki,Walt Disney,Communications,Strategic,SaaS Connector Pack - Gold,17.94,3,0.0,8.7906,5,May,2021
5644,5645,AMER-2023-120719,2023-03-24,Liam Young,Canada,Toronto,FedEx,Transportation,Enterprise,ContactMatcher,34.76,5,0.2,11.297,3,March,2023
5645,5646,AMER-2023-127117,2023-04-15,Paul Martin,Argentina,Córdoba,BNP Paribas,Finance,Strategic,SaaS Connector Pack,74.45,5,0.0,20.1015,4,April,2023
5646,5647,EMEA-2021-104241,2021-01-04,Isaac Hart,Spain,Alicante,China National Petroleum,Energy,Strategic,SaaS Connector Pack,192.22,14,0.0,69.1992,1,January,2021
5647,5648,EMEA-2023-168179,2023-11-03,Joanne Davies,Turkey,Istanbul,Tyson Foods,Consumer Products,SMB,Support,19.44,3,0.0,9.3312,11,November,2023
5648,5649,AMER-2023-142342,2023-07-18,Carolyn Dowd,United States,Arlington,Nestle,Consumer Products,Strategic,Support,32.4,5,0.0,15.552,7,July,2023
5649,5650,AMER-2023-142342,2023-07-18,Carolyn Dowd,United States,Arlington,Nestle,Consumer Products,Strategic,SaaS Connector Pack - Gold,57.9,5,0.0,28.95,7,July,2023
5651,5652,AMER-2023-142342,2023-07-18,Carolyn Dowd,United States,Arlington,Nestle,Consumer Products,Strategic,Marketing Suite,1194.165,5,0.15,210.735,7,July,2023
5652,5653,EMEA-2023-109099,2023-10-07,Boris Coleman,United Kingdom,London,Goldman Sachs Group,Finance,Strategic,Support,40.99,1,0.0,20.0851,10,October,2023
5653,5654,AMER-2020-134187,2020-11-04,Stephanie Abraham,United States,Jacksonville,Huawei,Tech,Strategic,ChatBot Plugin,2.94,1,0.0,0.7938,11,November,2020
5654,5655,EMEA-2022-145261,2022-12-19,Alexander Pullman,Belgium,Brussels,Ford Motor,Manufacturing,Enterprise,ContactMatcher,45.24,4,0.7,-30.16,12,December,2022
5655,5656,EMEA-2022-145261,2022-12-19,Alexander Pullman,Belgium,Brussels,Ford Motor,Manufacturing,Enterprise,ChatBot Plugin,18.688,4,0.2,2.336,12,December,2022
5656,5657,EMEA-2022-145261,2022-12-19,Alexander Pullman,Belgium,Brussels,Ford Motor,Manufacturing,Enterprise,Support,11.648,2,0.2,3.7856,12,December,2022
5657,5658,EMEA-2022-145261,2022-12-19,Alexander Pullman,Belgium,Brussels,Ford Motor,Manufacturing,Enterprise,Data Smasher,112.776,3,0.2,-8.4582,12,December,2022
5658,5659,EMEA-2022-145261,2022-12-19,Alexander Pullman,Belgium,Brussels,Ford Motor,Manufacturing,Enterprise,ContactMatcher,377.45,5,0.5,-264.215,12,December,2022
5659,5660,EMEA-2022-145261,2022-12-19,Alexander Pullman,Belgium,Brussels,Ford Motor,Manufacturing,Enterprise,FinanceHub,15.936,4,0.2,5.1792,12,December,2022
5660,5661,EMEA-2022-145261,2022-12-19,Alexander Pullman,Belgium,Brussels,Ford Motor,Manufacturing,Enterprise,Site Analytics,28.68,3,0.2,-7.17,12,December,2022
5661,5662,EMEA-2022-108875,2022-09-25,Stephanie Kelly,Russia,St Petersburg,State Farm Insurance Cos.,Finance,Enterprise,SaaS Connector Pack,21.44,2,0.2,7.504,9,September,2022
5662,5663,EMEA-2022-108875,2022-09-25,Stephanie Kelly,Russia,St Petersburg,State Farm Insurance Cos.,Finance,Enterprise,Marketing Suite - Gold,511.056,9,0.2,-95.823,9,September,2022
5663,5664,AMER-2022-141957,2022-07-22,Jessica Hughes,Mexico,Monterrey,UnitedHealth Group,Healthcare,Strategic,ChatBot Plugin,18.656,2,0.2,1.3992,7,July,2022
5664,5665,AMER-2022-141957,2022-07-22,Jessica Hughes,Mexico,Monterrey,UnitedHealth Group,Healthcare,Strategic,ContactMatcher,11.088,7,0.7,-8.1312,7,July,2022
5665,5666,AMER-2022-141957,2022-07-22,Jessica Hughes,Mexico,Monterrey,UnitedHealth Group,Healthcare,Strategic,Marketing Suite - Gold,66.688,1,0.2,4.168,7,July,2022
5666,5667,AMER-2022-141957,2022-07-22,Jessica Hughes,Mexico,Monterrey,UnitedHealth Group,Healthcare,Strategic,Marketing Suite - Gold,99.488,2,0.2,8.7052,7,July,2022
5667,5668,AMER-2022-142405,2022-06-12,Jane Stewart,Canada,Toronto,Honda Motor,Manufacturing,SMB,FinanceHub,14.62,2,0.0,6.8714,6,June,2022
5668,5669,AMER-2022-142405,2022-06-12,Jane Stewart,Canada,Toronto,Honda Motor,Manufacturing,SMB,ContactMatcher,53.984,14,0.2,17.5448,6,June,2022
5669,5670,AMER-2022-142405,2022-06-12,Jane Stewart,Canada,Toronto,Honda Motor,Manufacturing,SMB,Data Smasher,389.97,3,0.0,132.5898,6,June,2022
5670,5671,APJ-2021-141012,2021-06-09,Natalie Nash,Taiwan,Taipei,Itochu,Finance,SMB,SaaS Connector Pack,355.36,4,0.0,92.3936,6,June,2021
5671,5672,APJ-2021-141012,2021-06-09,Natalie Nash,Taiwan,Taipei,Itochu,Finance,SMB,Site Analytics,140.376,3,0.2,8.7735,6,June,2021
5672,5673,APJ-2023-127922,2023-10-28,Harry Murray,Japan,Aichi,State Farm Insurance Cos.,Finance,Strategic,SaaS Connector Pack - Gold,15.84,2,0.2,5.544,10,October,2023
5673,5674,APJ-2023-127922,2023-10-28,Harry Murray,Japan,Aichi,State Farm Insurance Cos.,Finance,Strategic,Support,8.448,2,0.2,2.64,10,October,2023
5674,5675,AMER-2022-146318,2022-01-22,Theresa Henderson,Canada,Toronto,Safeway,Retail,SMB,Support,12.96,2,0.0,6.2208,1,January,2022
5675,5676,AMER-2020-135993,2020-05-28,Christian Lyman,Canada,Toronto,Phillips 66,Energy,Strategic,Site Analytics,57.408,6,0.2,5.7408,5,May,2020
5676,5677,AMER-2020-135993,2020-05-28,Christian Lyman,Canada,Toronto,Phillips 66,Energy,Strategic,Data Smasher,27.6,4,0.0,2.208,5,May,2020
5677,5678,APJ-2020-126802,2020-12-29,Pippa Brown,Australia,Sydney,Volkswagen,Manufacturing,SMB,SaaS Connector Pack,38.976,3,0.6,-50.6688,12,December,2020
5678,5679,AMER-2022-143924,2022-07-29,Samantha Paterson,Brazil,Belo Horizonte,Home Depot,Retail,Enterprise,Storage,20.44,7,0.0,9.198,7,July,2022
5679,5680,AMER-2022-143924,2022-07-29,Samantha Paterson,Brazil,Belo Horizonte,Home Depot,Retail,Enterprise,Support,109.92,2,0.0,53.8608,7,July,2022
5680,5681,APJ-2022-141551,2022-09-25,Irene Johnston,Singapore,Singapore,Walt Disney,Communications,SMB,ContactMatcher,6.38,1,0.0,2.9348,9,September,2022
5681,5682,APJ-2022-141551,2022-09-25,Irene Johnston,Singapore,Singapore,Walt Disney,Communications,SMB,Support,6.48,1,0.0,3.1104,9,September,2022
5682,5683,EMEA-2020-164315,2020-04-02,Emily Ogden,Finland,Espoo,Cigna,Healthcare,SMB,Support,15.84,3,0.0,7.128,4,April,2020
5683,5684,EMEA-2020-164315,2020-04-02,Emily Ogden,Finland,Espoo,Cigna,Healthcare,SMB,Site Analytics,1049.93,7,0.0,293.9804,4,April,2020
5684,5685,EMEA-2020-164315,2020-04-02,Emily Ogden,Finland,Espoo,Cigna,Healthcare,SMB,OneView,154.9,5,0.0,40.274,4,April,2020
5685,5686,AMER-2021-131072,2021-11-05,Trevor Langdon,Canada,Toronto,Target,Retail,SMB,ContactMatcher,98.352,3,0.2,35.6526,11,November,2021
5686,5687,EMEA-2020-131541,2020-07-28,Evan Ince,Germany,Cologne,Banco Santander,Finance,SMB,Storage,14.32,5,0.2,5.191,7,July,2020
5687,5688,EMEA-2020-131541,2020-07-28,Evan Ince,Germany,Cologne,Banco Santander,Finance,SMB,SaaS Connector Pack,129.888,6,0.2,12.9888,7,July,2020
5688,5689,EMEA-2020-131541,2020-07-28,Evan Ince,Germany,Cologne,Banco Santander,Finance,SMB,SaaS Connector Pack - Gold,48.944,7,0.2,16.5186,7,July,2020
5689,5690,APJ-2021-119550,2021-12-26,Peter Quinn,Japan,Tokyo,Walgreens,Retail,Enterprise,FinanceHub,275.058,3,0.3,-90.3762,12,December,2021
5690,5691,APJ-2021-138093,2021-12-10,Alexandra May,China,Beijing,Walgreens,Retail,Strategic,ChatBot Plugin,27.36,9,0.0,9.3024,12,December,2021
5691,5692,APJ-2021-138093,2021-12-10,Alexandra May,China,Beijing,Walgreens,Retail,Strategic,Support,44.75,5,0.0,20.585,12,December,2021
5692,5693,APJ-2021-138093,2021-12-10,Alexandra May,China,Beijing,Walgreens,Retail,Strategic,Site Analytics,134.99,1,0.0,36.4473,12,December,2021
5693,5694,APJ-2021-138093,2021-12-10,Alexandra May,China,Beijing,Walgreens,Retail,Strategic,Support,26.4,5,0.0,12.672,12,December,2021
5694,5695,APJ-2021-138093,2021-12-10,Alexandra May,China,Beijing,Walgreens,Retail,Strategic,FinanceHub,542.94,3,0.0,141.1644,12,December,2021
5695,5696,AMER-2022-126165,2022-05-06,Nathan Hughes,United States,Los Angeles,Nissan Motor,Transportation,SMB,ContactMatcher,71.088,2,0.2,-1.7772,5,May,2022
5696,5697,APJ-2023-126123,2023-10-15,Madeleine Howard,Australia,Sydney,FedEx,Transportation,Enterprise,ContactMatcher,27.396,9,0.8,-42.4638,10,October,2023
5697,5698,APJ-2023-126123,2023-10-15,Madeleine Howard,Australia,Sydney,FedEx,Transportation,Enterprise,ContactMatcher,13.456,1,0.8,-23.548,10,October,2023
5698,5699,APJ-2022-143441,2022-11-06,Joe Skinner,Japan,Kanagawa,Sony,Tech,SMB,FinanceHub,11.84,1,0.2,4.44,11,November,2022
5699,5700,AMER-2023-148320,2023-11-04,Sonia Ince,United States,Los Angeles,Daimler,Transportation,SMB,Support,35.88,6,0.0,17.5812,11,November,2023
5700,5701,AMER-2022-125661,2022-11-25,Zoe Bond,Mexico,Tijuana,Walt Disney,Communications,Enterprise,SaaS Connector Pack - Gold,40.752,3,0.2,15.282,11,November,2022
5701,5702,AMER-2022-125661,2022-11-25,Zoe Bond,Mexico,Tijuana,Walt Disney,Communications,Enterprise,Data Smasher,139.96,5,0.2,-22.7435,11,November,2022
5702,5703,AMER-2020-123519,2020-12-14,Victoria Poole,Mexico,Mexico City,Comcast,Communications,SMB,ChatBot Plugin,2.624,1,0.2,0.2952,12,December,2020
5703,5704,AMER-2020-123519,2020-12-14,Victoria Poole,Mexico,Mexico City,Comcast,Communications,SMB,ContactMatcher,136.53,1,0.4,-52.3365,12,December,2020
5704,5705,AMER-2020-123519,2020-12-14,Victoria Poole,Mexico,Mexico City,Comcast,Communications,SMB,Data Smasher,263.96,1,0.2,42.8935,12,December,2020
5705,5706,EMEA-2020-155593,2020-11-03,Simon Payne,Saudi Arabia,Jeddah,Tyson Foods,Consumer Products,SMB,Support,11.64,3,0.0,3.3756,11,November,2020
5706,5707,EMEA-2023-136000,2023-09-23,Carol Greene,United Kingdom,London,Boeing,Manufacturing,Strategic,ContactMatcher,40.176,3,0.2,14.5638,9,September,2023
5707,5708,EMEA-2021-160857,2021-05-08,Sarah Alsop,United Kingdom,London,Sysco,Consumer Products,SMB,SaaS Connector Pack,79.44,3,0.0,30.1872,5,May,2021
5708,5709,EMEA-2021-160857,2021-05-08,Sarah Alsop,United Kingdom,London,Sysco,Consumer Products,SMB,Support,357.93,3,0.0,7.1586,5,May,2021
5709,5710,EMEA-2021-160857,2021-05-08,Sarah Alsop,United Kingdom,London,Sysco,Consumer Products,SMB,FinanceHub,127.764,2,0.1,21.294,5,May,2021
5710,5711,EMEA-2021-160857,2021-05-08,Sarah Alsop,United Kingdom,London,Sysco,Consumer Products,SMB,Alchemy,2799.944,7,0.2,1014.9797,5,May,2021
5711,5712,EMEA-2021-160857,2021-05-08,Sarah Alsop,United Kingdom,London,Sysco,Consumer Products,SMB,Support,19.44,3,0.0,9.3312,5,May,2021
5712,5713,APJ-2023-115805,2023-08-01,Wanda Simpson,Australia,Sydney,Marathon Petroleum,Energy,SMB,Site Analytics,36.792,1,0.2,4.1391,8,August,2023
5713,5714,EMEA-2020-143707,2020-03-01,Boris Baker,United Kingdom,London,Phillips 66,Energy,Enterprise,Site Analytics,5.94,3,0.0,1.6038,3,March,2020
5714,5715,EMEA-2023-116939,2023-09-26,Sue Anderson,Spain,Murcia,BMW,Manufacturing,SMB,Marketing Suite - Gold,177.55,5,0.0,47.9385,9,September,2023
5715,5716,AMER-2021-124107,2021-10-09,Peter Ellison,Brazil,Brasília,Volkswagen,Manufacturing,Strategic,Data Smasher,619.95,5,0.0,111.591,10,October,2021
